ANNEE;EDITION RENCONTRES TRANS MUSICALES ;ARTISTES;NOM SPECTACLE OU SOIREE;1ER PROJET ATM;1ERE DATE;1ERE SALLE;1ERE VILLE;2EME PROJET;2EME DATE;2EME SALLE;2EME VILLE;3EME PROJET;3EME DATE;3EME SALLE;3EME VILLE;4EME PROJET;4EME DATE;4EME SALLE;4EME VILLE;5EME PROJET;5EME DATE;5EME SALLE;5EME VILLE;ORIGINES PAYS 1;ORIGINES PAYS 2;ORIGINES PAYS 3;ORIGINES PAYS 4;ORIGINES VILLE 1;ORIGINES VILLE 2;ORIGINES VILLE 3;ORIGINES VILLE 4;ANNEE  DE FORMATION;1ère SORTIE DISCOGRAPHIQUE;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;EZ3kiel;;;03/12/1999;Antipode;Rennes;;;;;;;;;;;;;;;;;France;;;;Tours;;;;;1993;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Franck II Louise;Carte Blanche à Franck II Louise;Danse Hip-Hop;03/12/1999;Le Triangle;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;;1983;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Freddy Fresh;;;04/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Etats-Unis ;;;;Saint Paul;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Fuel feat.Tipper & Freq Nasty;;;04/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Grand Popo Football Club;;;04/12/1999;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Groove Armada;;;04/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1996;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Jadell;;;03/12/1999;Antipode;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1997;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Jaka Dit Jay & Cyril Man                                                     ;;;04/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Jean Louis 2000;;;02/12/1999;Village;Rennes;;03/12/1999;Village;Rennes;;04/12/1999;Village;Rennes;;;;;;;;;France;;;;Tours;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Jean-Louis Murat;Black Session;;01/12/1999;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;Fin 1970's;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Jo Kaiat (feat. Cheik Fatamady Kone & Ousmane Keita);;;03/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Jungle Brothers;;;03/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Etats-Unis ;;;;New-York;;;;;1987;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Ken Ishii;;;04/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Japon;;;;Tokyo;;;;DÈbut 1990's;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Le Hammond Inferno;;;02/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Allemagne;;;;;;;;;1993;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Le Tone;;;04/12/1999;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Leftfield DJ Set feat. Leftfield's P. Daley with N. Rapaccioli & MC Cheshire Cat;;;04/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1990;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;London Elektricity;;;03/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1996;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Los Chicharrons & DJ Ramon Santana;;;03/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;RÈpublique Dominicaine;;;;;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Luke Vibert & BJ Cole;;;04/12/1999;Antipode;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;;;;;;1993;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Mac. H;Carte Blanche à Franck II Louise;Danse Hip-Hop;03/12/1999;Le Triangle;Rennes;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Macy Gray;;;03/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Etats-Unis ;;;;;;;;;1998;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Mardi Gras Brass Band;;;03/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Allemagne;;;;Mannheim;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Me One;;;03/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Meï Teï Sho;;;02/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;France;;;;Lyon;;;;;1999;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Mukta;;;03/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;;1996;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Novo Navis;;;04/12/1999;Antipode;Rennes;;;;;;;;;;;;;;;;;France;Japon;;;;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Paranda;;;03/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;BÈlize;;;;;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Public Enemy;;;02/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Etats-Unis ;;;;New-York;;;;;1982;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Quannum;;;04/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Etats-Unis ;;;;Oakland;;;;;1992;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Rhythm Masters;;;04/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Ripley;;;02/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;1997;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Rizwan & Muazam Qawwali;;;02/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Pakistan;;;;;;;;;1998;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Rubin Steiner & Placido;;Quartiers en Trans;02/12/1999;Villejean;Rennes;;;;;;;;;;;;;;;;;France;;;;Tours;;;;;1998;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Saïan Supa Crew;;;04/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Sona Fariq;;;02/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1996;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Space Raiders;;;03/12/1999;Antipode;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Middlesbrough;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Super Collider;;;02/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;;;;;;1997;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Tekameli;;;02/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;France;;;;Perpignan;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;The All Seeing I;;;04/12/1999;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Sheffield;;;;;1997;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;The Arsonists;;;02/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Etats-Unis ;;;;New-York;;;;;1993;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;The Beat Junkies (feat. J-Rocc & Babu);;;04/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Etats-Unis ;;;;Orange County;;;;;1992;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;The Bellrays;;;02/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Etats-Unis ;;;;Riverside;;;;;1990;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;The Egg;;;04/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Oxford;;;;DÈbut 1990's;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;The Flying Steps;Carte Blanche à Franck II Louise;Danse Hip-Hop;03/12/1999;Le Triangle;Rennes;;;;;;;;;;;;;;;;;Allemagne;;;;Berlin;;;;;1993;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;ThÈo Hakola;La Chanson du Zorro Andalou, une pièce avec des chansons;CrÈation;30/11/1999;Aire Libre;Saint-Jacques-de-la-Lande;CrÈation;01/12/1999;Aire Libre ;Saint-Jacques-de-la-Lande;CrÈation;02/12/1999;Aire Libre ;Saint-Jacques-de-la-Lande;CrÈation;03/12/1999;Aire Libre ;Saint-Jacques-de-la-Lande;CrÈation;04/12/1999;Aire Libre;Saint-Jacques-de-la-Lande;;;;;;;;;1980;1982;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Titan;;;03/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Mexique;;;;;;;;;1992;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Thony Maskot;Carte Blanche à Franck II Louise;Danse Hip-Hop;03/12/1999;Le Triangle;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Tony Allen;;;03/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;NigÈria;;;;;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Zimpala : Bnx & Walter;;;02/12/1999;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;France;;;;Bordeaux;;;;;;;;;;;
1999;21èmes Rencontres Trans Musicales de Rennes;Zuco 103;;;03/12/1999;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Pays-Bas;;;;Amsterdam;;;;;;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;12 Rounds;;;04/12/1998;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Madison;;;;;1995;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Aïsha Kandisha's Jarring Effects;;Quartiers en Trans;03/12/1998;Maison de Quartier Villejean;Rennes;;;;;;;;;;;;;;;;;Maroc;;;;;;;;1988;1990;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Amadou & Mariam;;;03/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Mali;;;;Bamako;;;;1980;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Baaba Maal;;;03/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;SÈnÈgal;;;;Podor;;;;1985;1988;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Basement Jaxx ;;;05/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1994;1994;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Bedlam Ago Go;;;04/12/1998;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Leeds;;;;;1992;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Black Blanc Beur;;Quartiers en Trans;04/12/1998;Centre Culturel Le Triangle;Rennes;;;;;;;;;;;;;;;;;France;;;;Nantes;;;;1996;;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Clotaire K;;Quartiers en Trans;03/12/1998;Maison de Quartier Villejean;Rennes;;;;;;;;;;;;;;;;;Liban;France;;;Beyrouth;Montpellier;;;1996;2002;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Cypress Hill;;;03/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Los Angeles;;;;1988;1991;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Dave Clarke;;;05/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Brighton;;;;1990;1993;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Dee Jay Punk-Roc;;;05/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;1987;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Denez Prigent;;;03/12/1998;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;;1994;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Digicay;;;03/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;2001;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;DJ Benoît de Grooves;;;04/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;DJ Cheb Aziz;;Quartiers en Trans;03/12/1998;Maison de Quartier Villejean;Rennes;;;;;;;;;;;;;;;;;Maroc;;;;Rennes;;;;;;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;DJ Core Dump;;;05/12/1998;La CitÈ;Rennes;;;;;;;;;;;;;;;;;France;;;;Rennes;;;;;;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;DJ Marcelinho Da Lua;;;05/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;BrÈsil ;;;;Rio de Janeiro;;;;;;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;DJ Krush;;;05/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Japon;;;;Ibaraki;;;;1983;1991;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;DJ Morpheus;;;04/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Belgique;Israël;;;;;;;1994;1994;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;DJ Mouss;;Quartiers en Trans;04/12/1998;Centre Culturel Le Triangle;Rennes;;;;;;;;;;;;;;;;;France ;;;;Paris;;;;;1999;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;DJ Rodriguez;;;03/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Italie;;;;;;;;;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;DJ Spinna & Jigmastas;;;05/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;1980's;1996;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;DJ Stix;;;05/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1997;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;DJ Zebra;;;03/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;France ;;;;Paris;;;;1990;1993;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Doctor L & The Explorers;;;04/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Irlande ;France;;;;Paris;;;;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Dr Israel;;;03/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;1993;1996;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;El Gran Silencio;;;04/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Mexique ;;;;Monterrey;;;;1993;1996;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Fatboy Slim;;;05/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Brighton;;;;1981;1995;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Faze Action;;;05/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1995;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Freestylers (feat. MC Navigator & Tenor Fly);;;05/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1996;1996;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Godspeed You! Black Emperor ;;;05/12/1998;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Canada;;;;MontrÈal;;;;1994;1994;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;High Tone;;;03/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;France ;;;;Lyon;;;;1997;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Imperial 35;;Quartiers en Trans;04/12/1998;Centre Culturel Le Triangle;Rennes;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;;;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Indian Ropeman;;;04/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Brighton;;;;;1997;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Johnny Dowd;;;04/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;1981;1997;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Kariang Vibes Feat. The Shashamani Band / Prezident Brown / Doniki / Kulcha Knox / Terry Ganzie;;;03/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Jamaïque;;;;;;;;;;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Kurtis Mantronik;;;05/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Houston;;;;1984;1985;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Kyu;;Quartiers en Trans;04/12/1998;MJC Cleunay;Rennes;;;;;;;;;;;;;;;;;France ;;;;Angers;;;;1996;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Les Frères Morvan;;;04/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;France ;;;;Botcol;;;;1958;1974;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Maniacs vs Sharkiat;;Quartiers en Trans;03/12/1998;Maison de Quartier Villejean;Rennes;;;;;;;;;;;;;;;;;Suisse ;;;;Genève;;;;1982;1986;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Mathieu Boogaerts;;CrÈation;04/12/1998;Aire Libre;Saint-Jacques-de-la-Lande;CrÈation;05/12/1998;Aire Libre;Saint-Jacques-de-la-Lande;CrÈation;06/12/1998;Aire Libre;Saint-Jacques-de-la-Lande;;;;;;;;;France ;;;;Nogent-sur-Marne;;;;;1995;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Mich Gerber;;;04/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Suisse ;;;;Berne;;;;;1990;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Nashville Pussy;;;05/12/1998;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Atlanta;;;;1995;1997;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Nitin Sawhney;;;04/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1994;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;P18;;;04/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;France;;;;Paris;;;;1995;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Pere Ubu;;;05/12/1998;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Cleveland;;;;1975;1975;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Petit Vodo;;Quartiers en Trans;04/12/1998;MJC Cleunay;Rennes;;;;;;;;;;;;;;;;;France ;;;;Bordeaux;;;;1997;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Philippe Pascal;;;04/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;France ;;;;Rennes;;;;1991;1994;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Princess Superstar;;;05/12/1998;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;1994;1994;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Purity;;;03/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1997;1997;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Rae & Christian;;;05/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Manchester;;;;1995;1995;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Rasmus;;;05/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1997;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Rhudabega;;;05/12/1998;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;La Nouvelle OrlÈans;;;;;;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Richard Cameron & Karin Ras;;;04/12/1998;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Pays-Bas;;;;;;;;2000;1997;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Richie Hawtin AKA Plastikman;;;05/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Canada;;;;Windsor;;;;;1990;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Seven Dub;;;04/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;France ;;;;Paris;;;;;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Sidestepper;;;03/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Colombie;;;;;;;;1995;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Stacey Pullen;;;05/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;Detroit;;;;1990;1993;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Subsonic Legacy;;;04/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Tahiti 80;;Quartiers en Trans;04/12/1998;MJC Cleunay;Rennes;;;;;;;;;;;;;;;;;France ;;;;Rouen;;;;1993;1999;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Terminalhead;;;05/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1996;1996;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;The Scratch Perverts & Second to None;;;05/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1996;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;The Wiseguys;;;05/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1994;1994;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Trumystic Sound System;;;05/12/1998;LibertÈ Haut;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Tryo;;;03/12/1998;LibertÈ Bas;Rennes;;;;;;;;;;;;;;;;;France ;;;;;;;;1995;1998;;;;;;
1998;20èmes Rencontres Trans Musicales de Rennes;Virago;;Quartiers en Trans;04/12/1998;MJC Cleunay;Rennes;;;;;;;;;;;;;;;;;France ;;;;Grenoble;;;;1996;1996;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;Ace;;Quartiers en Trans;04/12/1997;MJC Cleunay;Rennes;;;;;;;;;;;;;;;;;France ;;;;Nancy;;;;;;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;Acid Brass;;;05/12/1997;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;;;;;;1997;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;Afro Jazz;;Quartiers en Trans;05/12/1997;Maison de Quartier Villejean;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;;1995;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;Aktuel Force;;Quartiers en Trans;04/12/1997;Centre Culturel Le Triangle;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;1984;;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;Alabama 3;;;06/12/1997;La CitÈ;Rennes;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1989;1993;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;Aphrodite;SoirÈe Planète;;06/12/1997;Parc des Expositions - La Forêt;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;Londres;;;;1988;1992;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;B.T.;SoirÈe Planète;;06/12/1997;Parc des Expositions - L'Usine;Bruz;;;;;;;;;;;;;;;;;Etats-Unis;;;;Los Angeles;;;;;1993;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;Bassbin Twins;;;05/12/1997;Ubu;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;San Francisco;;;;1992;1993;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;Bed;;;03/12/1997;Ubu;Rennes;;;;;;;;;;;;;;;;;France;;;;;;;;;2001;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;Bill Riley;SoirÈe Planète;;06/12/1997;Parc des Expositions - La Forêt;Bruz;;;;;;;;;;;;;;;;;Royaume-Uni;;;;;;;;;1995;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;Bly;;Quartiers en Trans;04/12/1997;MJC Cleunay;Rennes;;;;;;;;;;;;;;;;;France ;;;;Lens;;;;;1998;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;Boat People Superstar;;Quartiers en Trans;05/12/1997;Maison de Quartier Villejean;Rennes;;;;;;;;;;;;;;;;;France ;;;;Rennes;Nantes;;;;;;;;;;
1997;19èmes Rencontres Trans Musicales de Rennes;Bobby Sichran;;;04/12/1997;Ubu;Rennes;;;;;;;;;;;;;;;;;Etats-Unis;;;;New-York;;;;;1994;;;;;;
